175278;1310;2538;1166;40608
174940;1422;2623;1153;40762
173027;1436;2679;1220;42538
175311;1264;2567;1157;40601
173799;1410;2697;1271;41723
174793;1384;2505;1191;41027
172997;1277;2719;1206;42701
172549;1420;2735;1243;42953
173043;1339;2620;1216;42682
175584;1372;2491;1177;40276
